file_idx,event_id,fprompt,integral,tpc,det,n_valid
18,1154,0.7935333251953125,35.691566467285156,5,4,1
18,1172,0.5207451581954956,81.22837829589844,7,0,1
18,1287,0.28367018699645996,139.51162719726562,2,11,1
18,1435,0.8361698389053345,37.52589797973633,1,2,1
18,1463,0.2787167429924011,221.50784301757812,4,7,1
18,1473,0.8427727818489075,41.10681915283203,7,4,1
18,1482,0.34458646178245544,451.427001953125,7,13,2
18,1544,0.42662203311920166,135.49014282226562,6,5,1
18,1596,0.3779926598072052,238.8845977783203,5,15,1
19,21,0.34861820936203003,127.5922622680664,4,6,2
19,86,0.5849877595901489,53.712318420410156,6,8,1
19,223,0.4066367447376251,76.54776000976562,5,7,1
19,499,0.4350243806838989,60.60528564453125,6,9,1
19,737,0.5608782172203064,64.957275390625,0,5,1
19,773,0.5910513997077942,61.19230270385742,5,8,1
19,851,0.3383040130138397,82.1309814453125,6,0,1
19,1017,0.30374616384506226,292.2237548828125,3,10,1
19,1334,0.7612594366073608,97.91826629638672,0,15,1
19,1390,0.6081861853599548,207.20462036132812,5,11,1
19,1469,0.6457337141036987,49.207305908203125,1,5,1
19,1484,0.41830936074256897,74.58141326904297,7,9,1
